session_id,session_type,session_description,session_track,session_room,start_session,end_session,presentation_LastName,presentation_FirstName,presentation_authors,presentation_title,start_presentation,end_presentation
session_0000195720_0,Parallel Session - EAST Building,Reaching young audiences in an on-demand age: Rethinking strategies for outreach and impact in Danish fiction for children and young audiences,Television Studies,1325-036,2022-10-20T09:00:00,2022-10-20T10:30:00,Christensen,Katrine Boschinger,"K.B. Christensen1.1University of Copenhagen, Dept. of Communication, Copenhagen, Denmark.",Impact in the classroom: Integrating the RYA project in teaching television fiction,2022-10-20T10:00:00,2022-10-20T10:15:00
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Link,Elena,"","",,
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Ducci,Gea,"G. Ducci1, A. Lovari2.1University of Urbino Carlo Bo, Department of Communication Sciences- Humanities and International Studies., Urbino, Italy.2University of Cagliari, Department of Political and Social Sciences, Cagliari, Italy.",The pandemic impact on the public health communication. The case study of Facebook communication by the Italian Regions,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Araújo,Rita,"R. Araújo1, F. Lopes1, O. Magalhães2, C. Cerqueira3.1University of Minho, Communication and Society Research Centre, Braga, Portugal.2University of Porto, CINTESIS - Center for Health Technology and Services Research, Porto, Portugal.3Lusófona University Porto, CICANT - The Centre for Research in Applied Communication- Culture- and New Technologies, Porto, Portugal.",Muted voices: The underrepresentation of women in Covid-19 news in Portugal,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Adel,Noha,"N. Adel1, M. Shehata2.1Menoufia University, Department of Mass Communication, Shebin Al-koum, Egypt.2Menoufia University, Faculty of Mass Communication, Egypt, Egypt.",Online disinformation: Covid-19 case in the Arab region,2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Balaban,Delia,"D. Balaban1, I. Palade1.1Babes-Bolyai University, Communication PR & Advertising, Cluj-Napoca, Romania.",Factors influencing online COVID-19 information sharing behavior on WhatsApp among elderly,2022-10-20T09:45:00,2022-10-20T10:00:00
session_0000195730_0,Parallel Session - EAST Building,COVID-19 media coverage and disinformation,Health Communication,1325-120,2022-10-20T09:00:00,2022-10-20T10:30:00,Maia,Haline,"H. Maia1, J. Casarin2, H. Lima3.1University of Porto, Department of Informatics Engineering- Doctoral Program in Digital Media / InescTec, Porto, Portugal.2University of Porto, Department of Informatics Engineering- Doctoral Program in Digital Media, Porto, Portugal.3University of Porto, Department of Communication and Information Sciences- Faculty of Arts and Humanities, Porto, Portugal.",Tracing health communication: a systematic review about apps under Covid 19 pandemic,2022-10-20T10:00:00,2022-10-20T10:15:00
session_0000195740_0,Parallel Session - EAST Building,Emotion and the suffering of others,Ethics of Mediated Suffering,1325-128,2022-10-20T09:00:00,2022-10-20T10:30:00,Menke,Manuel,"","",,
session_0000195740_0,Parallel Session - EAST Building,Emotion and the suffering of others,Ethics of Mediated Suffering,1325-128,2022-10-20T09:00:00,2022-10-20T10:30:00,Moura Medeiros,Debora Maria,"D.M. Moura Medeiros1, M. Lünenborg1.1Free University of Berlin, Institute for Media and Communication Studies, Berlin, Germany.",Beyond the nation as imagined community? Competing emotional evaluations of conflicts in TV news and on YouTube,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195740_0,Parallel Session - EAST Building,Emotion and the suffering of others,Ethics of Mediated Suffering,1325-128,2022-10-20T09:00:00,2022-10-20T10:30:00,Soronen,Anne,"A. Soronen1, A. Koivunen2.1Tampere University, Communication Sciences, Tampere, Finland.2University of Turku, School of History- Culture and Arts Studies, Turku, Finland.",Witnessing distress: cultural workers’ processing of inequality and vulnerability through social media practices,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195740_0,Parallel Session - EAST Building,Emotion and the suffering of others,Ethics of Mediated Suffering,1325-128,2022-10-20T09:00:00,2022-10-20T10:30:00,Kick,Lukas,"L. Kick1.1University of Passau, Chair of Journalism, Passau, Germany.",Emotional realities – immersive journalism’s impact on the journalistic dichotomy of emotion and reason and their ethical dimensions,2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195740_0,Parallel Session - EAST Building,Emotion and the suffering of others,Ethics of Mediated Suffering,1325-128,2022-10-20T09:00:00,2022-10-20T10:30:00,Lehaff,Josephine,"J. Lehaff1.1Roskilde University, Department of Communication and Arts, Roskilde, Denmark.",Feeling the news: How young Danes balance objectivity ideals and emotive realities of news use,2022-10-20T09:45:00,2022-10-20T10:00:00
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Schreiber,Maria,"","",,
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Schlussel,Hadas,"H. Schlussel1.1Hebrew University of Jerusalem, Communication and journalism, Jerusalem, Israel.","""If you're not there, share!"": emplacement in Facebook live videos of political struggle.",2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Fung,Cheryl,"C. Fung1.1Lund University, Media and Communication, Lund, Sweden.",A study of visuals and its significance in group formations and communications in the 2019 Hong Kong movement,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Sommier,Mélodine,"M. Sommier1, J. Kedra1.1University of Jyväskylä, Department of Language and Communication Studies, Jyväskylä, Finland.",Photographs of protest and visual rhetorics of women standing up to the system,2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Gironès Martín,Cristina,"C. Gironès Martín1.1Charles University, Institute of Communication Studies and Journalism - Erasmus Mundus, Prague, Czech Republic.",The Taliban in a pedal boat: A visual framing analysis of Associated Press and Reuters news photographs of the fundamentalist regime after the end of the Afghanistan war,2022-10-20T09:45:00,2022-10-20T10:00:00
session_0000195750_0,Parallel Session - EAST Building,Visual cultures of representation,Visual Cultures,1325-136,2022-10-20T09:00:00,2022-10-20T10:30:00,Frosh,Paul,"P. Frosh1.1Hebrew University of Jerusalem, Communications and Journalism, Jerusalem, Israel.",When media don’t die: The persistence of photography and the mimetic archive,2022-10-20T10:00:00,2022-10-20T10:15:00
session_0000195760_0,Parallel Session - EAST Building,Societal impact of research and teaching in the field of media and communication in CEE region,Central and East-European Network,1325-140,2022-10-20T09:00:00,2022-10-20T10:30:00,Winiarska-Brodowska,Malgorzata,"","",,
session_0000195760_0,Parallel Session - EAST Building,Societal impact of research and teaching in the field of media and communication in CEE region,Central and East-European Network,1325-140,2022-10-20T09:00:00,2022-10-20T10:30:00,Háló,Gergő,"G. Háló1.1Corvinus University of Budapest, Department of Communication and Media, Budapest, Hungary.",Capital and Labour in Central European communication research: Towards an empirically grounded theory of academic capital accumulation,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195760_0,Parallel Session - EAST Building,Societal impact of research and teaching in the field of media and communication in CEE region,Central and East-European Network,1325-140,2022-10-20T09:00:00,2022-10-20T10:30:00,Mikucki,Jacek,"J. Mikucki1, L. Szurminski1.1University of Warsaw, Faculty of Journalism- Information and Book Studies, Warsaw, Poland.",Researching Media and Communication in Poland: State-of-the-Art and Future Challenges,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195760_0,Parallel Session - EAST Building,Societal impact of research and teaching in the field of media and communication in CEE region,Central and East-European Network,1325-140,2022-10-20T09:00:00,2022-10-20T10:30:00,Biernacka-Ligieza,Ilona,"I. Biernacka-Ligieza1, M. Parito2, L. D'ambrosi3, N. Merkovity4, R. Pérez-Calle5, B. Curyło6.1Maria Curie-Skłodowska University, Department of Political Studies, Lublin, Poland.2University of Messina, Department of Ancient and Modern Humanities, Messina, Italy.3University of Macerata, Department of Political Science- Communication and International Relations, Macerata, Italy.4Universitas Scientiarum Szegediensis, Department of Political Sciences, Szeged-, Hungary.5University of Zaragoza, Department of Management and Organisation FECEM, Zaragoza, Spain.6University of OpoleInstitute of Political Science and Administration, Department of International Relations, Opole, Poland.",The impact of higher education on European identity in the post pandemic society. Explorative research among university students from Central and Southern member states,2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195770_0,Parallel Session - EAST Building,Public Service Media & Public Investment in Media,Communication Law and Policy,1325-220,2022-10-20T09:00:00,2022-10-20T10:30:00,Puppis,Manuel,"","",,
session_0000195770_0,Parallel Session - EAST Building,Public Service Media & Public Investment in Media,Communication Law and Policy,1325-220,2022-10-20T09:00:00,2022-10-20T10:30:00,Chivers,Tom,"T. Chivers1, S. Allan1.1Cardiff University, School of Journalism- Media and Culture, Cardiff, United Kingdom.",Public service broadcasting’s public values: Rethinking questions of impact for PSB policymaking in the UK,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195770_0,Parallel Session - EAST Building,Public Service Media & Public Investment in Media,Communication Law and Policy,1325-220,2022-10-20T09:00:00,2022-10-20T10:30:00,Speck,Dominik,"D. Speck1.1TU Dortmund University, Institute of Journalism, Dortmund, Germany.",Rethinking the impact of PSM transparency measures: From effects to politics of disclosure,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195770_0,Parallel Session - EAST Building,Public Service Media & Public Investment in Media,Communication Law and Policy,1325-220,2022-10-20T09:00:00,2022-10-20T10:30:00,Gräßer,Daniel,"D. Gräßer1.1Freie Universität Berlin, Institut für Publizistik- und Kommunikationswissenschaft, Beriln, Germany.",On a path to media subsidy evaluation: a first approach (work-in-progress),2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195770_0,Parallel Session - EAST Building,Public Service Media & Public Investment in Media,Communication Law and Policy,1325-220,2022-10-20T09:00:00,2022-10-20T10:30:00,Ali,Christopher,"C. Ali1, H. van den Bulck2.1Department of Media Studies, University of Virginia, Charlottesville, USA.2Drexel University, Department of Communication, Philadelphia, USA.",A Yank in PSM’s court: What we can learn from American public service broadcasting,2022-10-20T09:45:00,2022-10-20T10:00:00
session_0000195780_0,Parallel Session - EAST Building,"Innovative methods and Issues in and for Communication History. Historiography, Theories, Research Practices",Communication History,1325-228,2022-10-20T09:00:00,2022-10-20T10:30:00,Schafer,Valérie,"","",,
session_0000195780_0,Parallel Session - EAST Building,"Innovative methods and Issues in and for Communication History. Historiography, Theories, Research Practices",Communication History,1325-228,2022-10-20T09:00:00,2022-10-20T10:30:00,Lundgren,Lars,"L. Lundgren1, C. Evans2.1Södertörn University, Media and Communication Studies, Huddinge, Sweden.2University of Wisconsin Milwaukee, History, Milwaukee, USA.",Four ways of looking at a satellite earth station,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195780_0,Parallel Session - EAST Building,"Innovative methods and Issues in and for Communication History. Historiography, Theories, Research Practices",Communication History,1325-228,2022-10-20T09:00:00,2022-10-20T10:30:00,Nielsen,Janne,"J. Nielsen1.1Aarhus University, Media and Journalism Studies, Aarhus N, Denmark.",Understanding remnants of past practices: Conceptualising large-scale web archaeology,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195780_0,Parallel Session - EAST Building,"Innovative methods and Issues in and for Communication History. Historiography, Theories, Research Practices",Communication History,1325-228,2022-10-20T09:00:00,2022-10-20T10:30:00,Iddrisu,Fuseini,"F. Iddrisu1.1Ghana Institute of Journalism, Department of public relations, Accra, Ghana.",Public relations historiographies and Ghana’s Akan historicity version; An evidence of reflection for the orientalists narrative.,2022-10-20T09:30:00,2022-10-20T09:45:00
session_0000195790_0,Parallel Session - EAST Building,Science communication: Impact and public perspectives,Science and Environment Communication,1325-240,2022-10-20T09:00:00,2022-10-20T10:30:00,Roslyng,Mette Marie,"","",,
session_0000195790_0,Parallel Session - EAST Building,Science communication: Impact and public perspectives,Science and Environment Communication,1325-240,2022-10-20T09:00:00,2022-10-20T10:30:00,Gradim,Anabela,"A. Gradim1, J.P. Baptista1.1Universidade da Beira Interior, Labcom - Comunicação e Artes, Covilhã, Portugal.",Mapping two decades of Science Communication: the rise of disinformation studies in the field,2022-10-20T09:00:00,2022-10-20T09:15:00
session_0000195790_0,Parallel Session - EAST Building,Science communication: Impact and public perspectives,Science and Environment Communication,1325-240,2022-10-20T09:00:00,2022-10-20T10:30:00,Haeck,Marie-Helene,"M.H. Haeck1.1Université de Sherbrooke, Department of communication, Sherbrooke, Canada.",The emergence of quantum imaginaries: exploring initial public perceptions,2022-10-20T09:15:00,2022-10-20T09:30:00
session_0000195790_0,Parallel Session - EAST Building,Science communication: Impact and public perspectives,Science and Environment Communication,1325-240,2022-10-20T09:00:00,2022-10-20T10:30:00,Voci,Denise,"D. Voci1, M. Karmasin2.1University of Klagenfurt, Media and Communication Studies, Klagenfurt, Austria.2University of Klagenfurt / ÖAW, Media and Communication Studies / CMC, Klagenfurt / Vienna, Austria.",Rethinking science communication? Debunking lessons learned from sustainability communication.,2022-10-20T09:45:00,2022-10-20T10:00:00
